32.27297299294858,38.54569873819062,14.700000047683716,37.23055553436279,58.508583516784725,17.899999976158142,12.890414060895942,0.013513513513513514,33.200000047683716,37.549999952316284,342,48.700000047683716,83.29999995231628,85.70000004768372,78.29999995231628,34.5,134.59999990463257,21.09999990463257,22.5,18.09999990463257,39,26.799999952316284,16.799999952316284,85.29999995231628,150.89999985694885,145.80000019073486,35.299999952316284,37.23055553436279,37.23055553436279,53.59999990463257,98.20000004768372
119.37619046937851,82.1143361219897,98.85000002384186,111.47187499701977,87.99972027330047,88.44999992847443,5.417816877756206,0,150.05000007152557,189.85000002384186,111.47187499701977,111.47187499701977,111.47187499701977,111.47187499701977,111.47187499701977,111.47187499701977,111.47187499701977,111.47187499701977,111.47187499701977,111.47187499701977,111.47187499701977,111.47187499701977,111.47187499701977,111.47187499701977,111.47187499701977,111.47187499701977,111.47187499701977,111.47187499701977,111.47187499701977,111.47187499701977,111.47187499701977
116.96111112170749,61.50020900690802,100.20000004768372,140.42682926247758,138.44398360509018,114.10000014305115,5.093907121047667,0.018518518518518517,194.19999992847443,88.14999997615814,126.90000009536743,144.5,141.10000014305115,117.70000004768372,175.19999980926514,290.30000019073486,140.42682926247758,180.70000004768372,302.60000014305115,169,194.60000014305115,196.59999990463257,72.5,290.2999999523163,99.5,67.29999995231628,55.90000009536743,445.5,130.79999995231628,129,352
113.01707317770982,44.392269726547745,100.5,122.39000000158946,101.38588775950902,105.80000007152557,5.650028939061235,0,145.25,106.59999990463257,122.39000000158946,122.39000000158946,122.39000000158946,122.39000000158946,122.39000000158946,122.39000000158946,122.39000000158946,132.10000014305115,122.39000000158946,122.39000000158946,122.39000000158946,234.20000004768372,122.39000000158946,122.39000000158946,122.39000000158946,122.39000000158946,122.39000000158946,122.39000000158946,122.39000000158946,122.39000000158946,122.39000000158946
123.03953489591909,54.86485781586181,108.40000009536743,126.52941174366894,164.8784231659255,94.79999995231628,4.827663635342988,0,204.20000004768372,100.59999990463257,298,153.29999995231628,96.90000009536743,112.59999990463257,324.09999990463257,113.5,413.40000009536743,144.39999985694885,210.90000009536743,243.89999985694885,200.40000009536743,221.40000009536743,72.19999980926514,312.2000000476837,122.79999995231628,58.60000014305115,81.79999995231628,294.40000009536743,239.89999985694885,157.40000009536743,126.52941174366894
111.93800000190735,48.2427399358641,93.89999997615814,119.33684211028249,136.22713504342192,80.44999992847443,5.385145614365068,0,119.33684211028249,110.34999990463257,119.33684211028249,119.33684211028249,119.33684211028249,119.33684211028249,119.33684211028249,119.33684211028249,119.33684211028249,119.33684211028249,119.33684211028249,119.33684211028249,119.33684211028249,119.33684211028249,119.33684211028249,119.33684211028249,119.33684211028249,119.33684211028249,119.33684211028249,119.33684211028249,119.33684211028249,119.33684211028249,119.33684211028249
129.78490564508257,48.01602089272089,115.39999985694885,115.32162163708661,108.19548406686285,82.40000009536743,5.250019811370717,0,115.32162163708661,115.32162163708661,115.32162163708661,115.32162163708661,115.32162163708661,115.32162163708661,115.32162163708661,115.32162163708661,115.32162163708661,115.32162163708661,115.32162163708661,115.32162163708661,115.32162163708661,115.32162163708661,115.32162163708661,115.32162163708661,115.32162163708661,115.32162163708661,115.32162163708661,115.32162163708661,115.32162163708661,115.32162163708661,115.32162163708661
116.42727269548358,40.823725054752025,104.30000019073486,130.54615386632773,127.026872440921,114.10000014305115,4.8097243882844865,0,236.29999995231628,130.54615386632773,130.54615386632773,130.54615386632773,130.54615386632773,115,156,130.54615386632773,130.54615386632773,130.54615386632773,130.54615386632773,130.54615386632773,130.54615386632773,130.54615386632773,130.54615386632773,130.54615386632773,130.54615386632773,84.79999995231628,130.54615386632773,130.54615386632773,130.54615386632773,130.54615386632773,130.54615386632773
118.34615382781395,43.10692041056721,105.5,111.97142859016147,76.41956958235765,111.25000011920929,5.692682713239972,0,205.66666666666666,122.79999995231628,111.97142859016147,111.97142859016147,111.97142859016147,111.97142859016147,111.97142859016147,111.97142859016147,111.97142859016147,111.97142859016147,111.97142859016147,111.97142859016147,111.97142859016147,111.97142859016147,111.97142859016147,111.97142859016147,111.97142859016147,66.15000009536743,111.97142859016147,111.97142859016147,111.97142859016147,111.97142859016147,111.97142859016147
144.73478260247603,77.76302131938928,119.45000004768372,132.54687501490116,162.00290118186197,100.5,5.052779577930132,0,202.5,94.5,136.10000014305115,192.20000004768372,119.69999980926514,108.70000004768372,189.40000009536743,144.59999990463257,141.40000009536743,139.5,236.20000004768372,202.19999980926514,199.5,256.10000014305115,132.54687501490116,312.5,133.79999995231628,67,79.70000004768372,340.5,132.54687501490116,283.39999985694885,117.60000014305115
113.82631579198335,28.27258003984511,109.5,101.28461538828336,91.02357132868005,77.60000014305115,5.832514734944815,0.05263157894736842,101.28461538828336,101.28461538828336,101.28461538828336,101.28461538828336,101.28461538828336,101.28461538828336,181,101.28461538828336,101.28461538828336,101.28461538828336,101.28461538828336,101.28461538828336,101.28461538828336,101.28461538828336,101.28461538828336,101.28461538828336,101.28461538828336,101.28461538828336,101.28461538828336,101.28461538828336,101.28461538828336,86.09999990463257,101.28461538828336
83.42380951699757,26.257106156416764,81.09999990463257,133.64375000447035,165.03588045108714,73.64999997615814,5.574579915549651,0.047619047619047616,59.199999928474426,108.36666663487752,133.64375000447035,133.64375000447035,133.64375000447035,133.64375000447035,133.64375000447035,133.64375000447035,133.64375000447035,133.64375000447035,133.64375000447035,133.64375000447035,133.64375000447035,133.64375000447035,133.64375000447035,133.64375000447035,153.69999980926514,119.25000011920929,133.64375000447035,133.64375000447035,133.64375000447035,133.64375000447035,133.64375000447035
